id,Status_C,Status_CL,Status_D
10687,0.9488105,0.043173652,0.008015841
10688,0.96143556,0.0059016985,0.03266274
10689,0.959278,0.004371073,0.036350965
10690,0.94645774,0.0003979362,0.053144366
10691,0.69230753,0.047671888,0.26002058
10692,0.7991103,0.09300737,0.107882336
10693,0.46790245,0.0022331602,0.52986443
10694,0.36231384,0.06279391,0.5748922
10695,0.8913359,0.042435125,0.066229
10696,0.4152036,0.08433421,0.50046223
10697,0.9810568,0.0007542891,0.01818891
10698,0.8686141,0.019464124,0.1119218
10699,0.9560495,0.0064873956,0.03746315
10700,0.7439389,0.0007470062,0.25531408
10701,0.8564314,0.014651449,0.12891708
10702,0.104887225,0.22240387,0.6727089
10703,0.9858541,0.0037791936,0.010366763
10704,0.9305871,0.0072077173,0.0622052
10705,0.1298605,0.06727209,0.8028675
10706,0.93588877,0.017263303,0.04684788
10707,0.92429626,0.00561994,0.07008377
10708,0.14229977,0.011177574,0.8465227
10709,0.93582964,0.0008894434,0.06328094
10710,0.23407155,0.03420075,0.73172766
10711,0.7881527,0.009810916,0.20203643
10712,0.22985694,0.17167634,0.59846675
10713,0.97544813,0.009903699,0.014648252
10714,0.79449815,0.006864604,0.19863723
10715,0.9715054,0.0020445236,0.026450118
10716,0.9495899,0.0016259842,0.048784137
10717,0.7554268,0.018082438,0.2264907
10718,0.64853764,0.10846255,0.24299988
10719,0.97143453,0.001705658,0.026859857
10720,0.92953354,0.03737758,0.033088893
10721,0.7765457,0.039328553,0.18412577
10722,0.98358387,0.0016145702,0.014801582
10723,0.97857076,0.014669017,0.006760185
10724,0.057259265,0.000411562,0.9423292
10725,0.9609764,0.0010064984,0.038017113
10726,0.9508177,0.0064562154,0.042726103
10727,0.040122904,0.0037515862,0.9561255
10728,0.21257727,0.037281446,0.75014126
10729,0.6283103,0.0027464633,0.36894324
10730,0.8650345,0.06761619,0.06734936
10731,0.86980957,0.0012494101,0.128941
10732,0.5908394,0.0010254742,0.40813512
10733,0.9140258,0.002456515,0.08351775
10734,0.872245,0.03949545,0.08825951
10735,0.21544723,0.04662186,0.7379309
10736,0.23346342,0.08024686,0.6862897
10737,0.9772237,0.0011928836,0.021583462
10738,0.39313126,0.010510523,0.5963582
10739,0.90866077,0.0061583645,0.085180916
10740,0.93973035,0.004421111,0.05584851
10741,0.6770978,0.039182313,0.28371987
10742,0.0124232,0.008110541,0.97946626
10743,0.9616873,0.026734421,0.011578295
10744,0.9576628,0.001336924,0.04100029
10745,0.8062903,0.016516399,0.17719333
10746,0.8566632,0.026582738,0.11675407
10747,0.34635952,0.01280986,0.6408306
10748,0.8755018,0.0018113891,0.12268682
10749,0.2820657,0.04014048,0.67779386
10750,0.8881984,0.009140919,0.102660686
10751,0.547848,0.038296137,0.41385582
10752,0.031050706,0.012768918,0.9561804
10753,0.31693634,0.011821731,0.67124194
10754,0.06383959,0.11238059,0.82377976
10755,0.16360736,0.1709026,0.66549003
10756,0.93719393,0.0007377649,0.062068265
10757,0.8907063,0.0001803079,0.1091134
10758,0.20301913,0.08805778,0.7089231
10759,0.9555375,0.009610914,0.034851614
10760,0.65225476,0.13021454,0.21753071
10761,0.97666717,0.00040284963,0.022929912
10762,0.67472357,0.0012453285,0.32403114
10763,0.7950436,0.0019926422,0.20296381
10764,0.7957861,0.018635323,0.1855786
10765,0.9465084,0.0010114264,0.052480157
10766,0.970033,0.0004756821,0.029491311
10767,0.45866212,0.067901194,0.47343668
10768,0.0035513637,0.0024153753,0.9940333
10769,0.7523699,0.16305679,0.08457333
10770,0.3402339,0.24365744,0.4161087
10771,3.10542e-05,4.669677e-05,0.9999223
10772,0.5092348,0.19278136,0.29798388
10773,0.27947444,0.32861167,0.39191392
10774,0.60927767,0.0033687174,0.38735357
10775,0.9661934,0.0042184745,0.029588165
10776,0.6027296,0.11869375,0.27857667
10777,0.8025437,0.0023356944,0.1951206
10778,0.70450425,0.0048244847,0.2906713
10779,0.93564475,0.005549478,0.05880578
10780,0.983578,0.0010828932,0.015339078
10781,0.9643876,0.00081928,0.03479316
10782,0.6841321,0.08574127,0.23012662
10783,0.2177781,0.013257632,0.7689643
10784,0.010970692,0.0056444285,0.9833849
10785,0.98554665,0.007740936,0.0067124143
10786,0.35174048,0.0034182298,0.6448413
10787,0.19892749,0.019682346,0.7813902
10788,0.93397325,0.0050857654,0.06094102
10789,0.92933095,0.031099934,0.039569147
10790,0.073365,0.0022887532,0.92434627
10791,0.41794634,0.06610761,0.5159461
10792,0.49395597,0.05776679,0.4482772
10793,0.9615021,0.0038832044,0.034614768
10794,0.82727855,0.034189228,0.13853222
10795,0.97152734,0.007792067,0.020680666
10796,0.081524044,0.011889697,0.9065862
10797,0.94253314,0.008812857,0.04865402
10798,0.98024666,0.014705242,0.005048091
10799,0.97671443,0.00034854613,0.022936987
10800,0.5046577,0.030669482,0.4646729
10801,0.9540926,0.0008270708,0.04508033
10802,0.8229752,0.019108586,0.15791625
10803,0.0051319087,0.037677757,0.95719033
10804,0.84088343,0.056584388,0.10253222
10805,0.3933288,0.013725078,0.5929462
10806,0.9686881,0.010889939,0.020421967
10807,0.95700216,0.013752104,0.029245777
10808,0.020623818,0.010957367,0.96841884
10809,0.9464513,0.0359996,0.017549127
10810,0.9019778,0.0036177665,0.09440445
10811,0.9694874,0.010427088,0.02008543
10812,0.78039426,0.032382198,0.18722351
10813,0.67822045,0.05294165,0.26883793
10814,0.99088305,0.0012550663,0.007861842
10815,0.08949751,0.020917045,0.88958544
10816,0.96846616,0.021816315,0.009717565
10817,0.7814541,0.0063002347,0.21224569
10818,0.9538167,0.004929239,0.041254066
10819,0.9699599,0.00020785333,0.029832216
10820,0.8798759,0.013130207,0.10699394
10821,0.03378142,0.05552706,0.9106915
10822,3.2555476e-05,0.00059731683,0.99937016
10823,0.051331818,0.0031117788,0.94555634
10824,0.047309455,0.09738922,0.8553013
10825,0.80205697,0.16280344,0.035139635
10826,0.7830823,0.021708615,0.19520909
10827,0.7927716,0.035105873,0.17212258
10828,0.7788491,0.0023837327,0.21876718
10829,0.33580372,0.034305006,0.6298913
10830,0.96057403,0.0007071088,0.038718898
10831,0.031900622,0.0011960786,0.9669033
10832,0.80541754,0.036094796,0.1584877
10833,0.85215163,0.0044983975,0.14334992
10834,0.7614896,0.010399246,0.22811116
10835,0.3101145,0.009244494,0.68064106
10836,0.9601931,0.0050813104,0.034725655
10837,0.009998669,0.025859766,0.96414155
10838,0.002979071,0.0003525406,0.9966684
10839,0.08507595,0.008548053,0.906376
10840,0.8249068,0.005777161,0.169316
10841,0.11966081,0.083980165,0.79635906
10842,0.42857763,0.00048979756,0.57093257
10843,0.06113818,0.0097462535,0.92911553
10844,0.9297065,0.0096377395,0.06065581
10845,0.92264205,0.001754627,0.075603336
10846,0.6760199,0.015069811,0.30891034
10847,0.9188316,0.013699901,0.067468494
10848,0.83058965,0.00094644545,0.16846386
10849,0.94652176,0.011329722,0.042148568
10850,0.043617234,0.018569088,0.9378137
10851,0.7418612,0.009269733,0.24886908
10852,0.9662213,0.01585927,0.017919475
10853,0.2658712,0.2327373,0.5013915
10854,0.96486235,0.00069075456,0.034446932
10855,0.00067137345,0.007899912,0.99142873
10856,0.81823295,0.037194286,0.14457281
10857,0.1356893,0.026657376,0.83765334
10858,0.00012934305,0.00031064913,0.99956
10859,0.97560173,0.004695557,0.019702762
10860,0.6630471,0.024015082,0.31293792
10861,0.60599107,0.01117451,0.38283446
10862,0.9109452,0.0029598284,0.08609499
10863,0.95907915,0.0013706915,0.03955017
10864,0.97189695,0.0005906802,0.02751241
10865,0.9380572,0.049923927,0.012018937
10866,0.58600533,0.033774965,0.38021976
10867,0.22940688,0.037714068,0.7328791
10868,0.0004430426,0.0025046319,0.9970523
10869,0.03239656,0.031222904,0.93638057
10870,0.012422672,0.0026511368,0.98492616
10871,0.108140945,0.015195752,0.8766633
10872,0.19464055,0.14970057,0.6556589
10873,0.91419303,0.0029764436,0.08283056
10874,0.50606424,0.033503562,0.46043226
10875,0.70708686,0.015459027,0.2774541
10876,0.1946091,0.018172493,0.7872184
10877,0.25920627,0.027861595,0.7129321
10878,0.06323209,0.020459797,0.9163081
10879,0.03845067,0.043708067,0.91784126
10880,0.24164088,0.03627487,0.7220842
10881,0.36994976,0.058301438,0.5717488
10882,5.0634524e-05,0.0017399329,0.9982095
10883,0.63396645,0.035654366,0.33037922
10884,0.89470035,0.001535828,0.10376382
10885,0.9723619,0.01168845,0.015949609
10886,0.43587273,0.27513772,0.28898954
10887,0.98257804,0.011628156,0.0057937945
10888,0.15731399,0.038254164,0.80443186
10889,0.76415354,0.031057674,0.2047888
10890,0.09043747,0.008609027,0.90095353
10891,0.8043503,0.0022929008,0.1933568
10892,0.790169,0.0043936577,0.20543739
10893,0.96942097,0.013976306,0.016602648
10894,0.95088506,0.0034690115,0.04564597
10895,0.9696705,0.0026956168,0.027633905
10896,0.91668594,0.03406591,0.04924818
10897,0.8300139,0.003390827,0.16659534
10898,0.9042941,0.006139305,0.089566655
10899,0.19335152,0.037339203,0.7693093
10900,0.37572882,0.03262037,0.59165084
10901,0.78058165,0.031559862,0.1878585
10902,0.98242146,0.003121182,0.014457395
10903,0.06449282,0.04645565,0.8890515
10904,0.96451235,0.005946587,0.029541101
10905,0.95267206,0.02467432,0.022653671
10906,0.09682339,0.005259258,0.8979174
10907,0.44991213,0.013704135,0.5363838
10908,0.0138255125,0.028747547,0.95742697
10909,0.69955957,0.02382015,0.2766203
10910,0.26710284,0.17889576,0.55400145
10911,0.86916673,0.01031005,0.12052325
10912,0.5181732,0.16206267,0.31976414
10913,0.9698131,0.0058340337,0.024352869
10914,0.8660046,0.03430646,0.09968897
10915,0.6556555,0.10118475,0.2431597
10916,0.31772095,0.0047975406,0.6774815
10917,0.78243417,0.04223228,0.17533356
10918,0.96802306,0.0017006199,0.030276263
10919,0.51621336,0.021869153,0.46191755
10920,0.96304166,0.0022126543,0.03474571
10921,0.82577646,0.021185832,0.15303773
10922,0.97510743,0.0010112749,0.023881312
10923,0.33328715,0.026965655,0.6397472
10924,0.89913005,0.001510345,0.0993596
10925,0.8894623,0.0036711004,0.10686658
10926,0.27138513,0.024056343,0.70455855
10927,0.41489598,0.08620156,0.4989024
10928,0.98581505,0.010888884,0.0032961
10929,0.91047573,0.0037319227,0.085792385
10930,0.07471888,0.009045896,0.9162352
10931,0.9704165,0.016907763,0.012675811
10932,0.11074983,0.017363016,0.8718872
10933,0.23854664,0.02604788,0.73540545
10934,0.099875465,0.025937626,0.87418693
10935,0.7568432,0.04137691,0.20177993
10936,0.9537193,0.0016023183,0.04467842
10937,0.86786205,0.01878313,0.1133548
10938,0.7192099,0.011221103,0.26956904
10939,0.9784595,0.0030267783,0.018513773
10940,0.20790437,0.01417559,0.77792
10941,0.9733915,0.010747035,0.015861511
10942,0.9049315,0.005780064,0.089288466
10943,0.8686269,0.0643994,0.06697377
10944,0.9343163,0.008680622,0.057003092
10945,0.9039919,0.010832043,0.08517604
10946,0.9155494,0.026344068,0.058106516
10947,0.044599663,0.1208169,0.8345834
10948,0.77599424,0.13841276,0.08559297
10949,0.87956965,0.058208816,0.06222153
10950,0.9382997,0.04579304,0.015907228
10951,0.25501445,0.2596783,0.48530722
10952,0.48847017,0.014585854,0.49694398
10953,0.83336335,0.11700504,0.049631566
10954,0.13085186,0.011369916,0.85777825
10955,0.6466301,0.018336514,0.3350334
10956,0.9411285,0.0036777526,0.055193786
10957,0.6838975,0.0046783467,0.3114242
10958,0.9704996,0.0004489128,0.02905143
10959,0.25761062,0.30295724,0.43943217
10960,0.9530213,0.018411463,0.028567273
10961,0.88679695,0.004623972,0.108579114
10962,0.9841129,0.0040250234,0.011862038
10963,0.61287844,0.04128968,0.34583187
10964,0.93843603,0.0038928261,0.057671156
10965,0.9484569,0.03007847,0.021464674
10966,0.93663156,0.0022678333,0.061100632
10967,0.8344086,0.007804298,0.1577872
10968,0.25133207,0.034048636,0.71461934
10969,0.6742585,0.04149296,0.28424856
10970,0.015253673,0.07779713,0.9069492
10971,0.5732038,0.0019597174,0.42483643
10972,0.040923715,0.041213535,0.9178628
10973,0.21612708,0.08853136,0.6953416
10974,0.9064901,0.00525707,0.08825286
10975,0.36896226,0.012847666,0.6181901
10976,0.2303917,0.0075887498,0.7620196
10977,0.97112054,0.0081017865,0.020777732
10978,0.5421103,0.05082558,0.40706408
10979,0.8994208,0.0061052884,0.09447396
10980,0.920774,0.030843085,0.048382964
10981,0.86979026,0.012852577,0.117357194
10982,0.93932176,0.005470061,0.0552082
10983,0.022960575,0.028601153,0.9484383
10984,0.97713727,0.0119475275,0.010915208
10985,3.0125391e-05,0.0018995064,0.9980704
10986,0.95026964,0.0055885185,0.044141844
10987,0.0025808571,0.00076508283,0.99665403
10988,0.9849968,0.005765827,0.009237291
10989,0.7699901,0.024587335,0.20542257
10990,0.3691858,0.1373319,0.49348232
10991,0.9768716,0.005378787,0.01774959
10992,0.0067568994,0.0070878584,0.9861552
10993,0.97400767,0.0061008395,0.019891515
10994,0.9474344,0.025852514,0.026713053
10995,0.874908,0.00288377,0.12220826
10996,0.07457386,0.0056190947,0.9198071
10997,0.9810215,0.00452434,0.01445411
10998,0.9415013,0.0076936986,0.05080502
10999,0.36811605,0.3707643,0.2611197
11000,0.7962734,0.0021165558,0.20161009
11001,0.95707387,0.004117446,0.038808707
11002,0.330051,0.040008582,0.62994045
11003,0.9696212,0.00034693643,0.030031906
11004,0.85487795,0.017529078,0.12759304
11005,0.137559,0.00035823436,0.8620828
11006,0.9744488,0.01361483,0.011936338
11007,0.9647981,0.0051534474,0.030048504
11008,0.78762656,0.026474817,0.18589862
11009,0.9054033,0.0089180805,0.085678525
11010,0.6795233,0.005883033,0.31459367
11011,0.9402123,0.006729783,0.053057883
11012,0.81647754,0.035365686,0.14815676
11013,0.98633283,0.0032723807,0.010394815
11014,0.82126695,0.024615286,0.15411773
11015,0.9385608,0.00027668936,0.061162535
11016,0.8185376,0.033192925,0.14826946
11017,0.9423729,0.0013853748,0.056241635
11018,0.79699934,0.1399558,0.063044816
11019,0.9610307,8.3936015e-05,0.03888537
11020,0.19780365,0.005484742,0.7967116
11021,0.44617477,0.019092428,0.5347328
11022,0.83724344,0.009096958,0.15365963
11023,0.055518467,0.0007636984,0.94371784
11024,0.5191642,0.18868195,0.2921539
11025,0.9785499,0.005317706,0.016132405
11026,0.42955533,0.15531915,0.41512552
11027,0.8336214,0.0596056,0.10677296
11028,0.90775585,0.013535251,0.07870886
11029,0.56504804,0.008735737,0.42621627
11030,0.9184365,0.06667694,0.01488657
11031,0.0067327493,0.005775218,0.9874921
11032,0.9467705,0.0016026072,0.051626943
11033,0.9317557,0.015539817,0.0527044
11034,0.9790647,0.0035736342,0.017361611
11035,0.79672784,0.025377022,0.17789513
11036,0.019582774,0.0053371973,0.9750801
11037,0.41732696,0.12917608,0.4534969
11038,0.023530439,0.019713132,0.9567565
11039,0.29724413,0.02444263,0.6783132
11040,0.0019177941,9.169435e-05,0.9979905
11041,3.6866903e-05,0.0008645664,0.99909854
11042,0.14558518,0.0056347693,0.8487801
11043,0.6844788,0.014208889,0.3013123
11044,0.9663683,0.0027031186,0.030928532
11045,0.45175576,0.032640047,0.5156042
11046,0.6866035,0.0015088517,0.31188768
11047,0.87237805,0.025170136,0.10245182
11048,0.109648824,0.0008599594,0.8894912
11049,0.67049074,0.21537708,0.11413216
11050,0.9888071,0.0019657472,0.00922716
11051,0.9923774,0.0015495513,0.006073065
11052,0.9542379,0.005729616,0.040032543
11053,0.092666,0.0026966776,0.90463734
11054,0.03526958,0.11420241,0.850528
11055,0.8434665,0.005027925,0.15150551
11056,0.9824954,0.0035438272,0.013960692
11057,0.7940603,0.031804536,0.1741351
11058,0.97668266,0.012170317,0.011147053
11059,0.34157702,0.01147039,0.64695257
11060,0.82359916,0.004153152,0.17224771
11061,0.932817,0.0048761605,0.06230691
11062,0.05493918,0.013890789,0.93117005
11063,0.0538006,0.0014986481,0.9447008
11064,0.9796729,0.003504817,0.016822303
11065,0.62942314,0.086750224,0.28382668
11066,0.7383508,0.0024284383,0.2592208
11067,0.9651087,0.003859674,0.031031588
11068,0.9348283,0.022126876,0.043044884
11069,6.4247837e-07,3.7593345e-05,0.9999618
11070,0.60632074,0.0828405,0.3108388
11071,0.78043944,0.06898518,0.15057538
11072,0.00037019694,0.0027525541,0.99687725
11073,0.8688955,0.096271716,0.034832876
11074,0.87229633,0.022153107,0.10555058
11075,0.9258094,0.0052145356,0.068976134
11076,0.017903177,0.005141737,0.9769551
11077,0.85211927,0.011830408,0.1360504
11078,0.59206307,0.12584388,0.28209302
11079,0.93205726,0.0004815658,0.06746122
11080,5.8678193e-05,0.0014877998,0.9984535
11081,0.4866572,0.007593828,0.505749
11082,0.18144608,0.22172104,0.5968329
11083,0.98145604,0.0040653595,0.014478596
11084,0.24969071,0.061977524,0.6883317
11085,0.555645,0.06440995,0.37994504
11086,0.44695652,0.070875056,0.48216847
11087,0.12413776,0.053568702,0.8222936
11088,0.89426094,0.014391104,0.09134793
11089,0.96785563,0.0050080484,0.027136313
11090,0.5514694,0.0072096717,0.44132096
11091,0.8526125,0.020855602,0.12653188
11092,0.8774044,0.0414673,0.08112828
11093,0.6227005,0.0023452893,0.37495425
11094,0.947718,0.0015946792,0.050687324
11095,0.94774204,0.00035852476,0.051899437
11096,0.49019447,0.12537195,0.3844336
11097,0.9718014,0.00031761167,0.027880944
11098,0.9285997,0.007957826,0.06344248
11099,0.975418,0.0005365146,0.024045527
11100,0.025680318,0.014710285,0.9596094
11101,0.92205846,0.015914755,0.0620268
11102,0.008656816,0.0032448263,0.9880984
11103,0.96746576,0.008344153,0.024190057
11104,0.07961601,0.008016691,0.91236734
11105,0.96777815,0.0016468914,0.030574962
11106,0.7685794,0.06962041,0.16180018
11107,0.87844044,0.08652663,0.03503297
11108,0.08811854,0.017582595,0.89429885
11109,0.057400253,0.008455906,0.93414384
11110,0.9420151,0.020671574,0.037313335
11111,0.76177883,0.04494866,0.1932725
11112,0.17064019,0.0074624578,0.8218974
11113,0.9819787,0.0022884584,0.015732769
11114,0.9805352,0.005094324,0.014370489
11115,0.97649664,0.0051985537,0.018304825
11116,0.81310135,0.028397195,0.1585015
11117,0.9711844,0.003109051,0.025706647
11118,0.053072896,0.0012794216,0.9456477
11119,0.9448186,0.0032781134,0.051903237
11120,0.9776807,0.0051507475,0.017168554
11121,0.32541424,0.09839255,0.5761932
11122,0.42909077,0.07544404,0.4954652
11123,0.93390703,0.014275142,0.051817894
11124,0.4538872,0.032124054,0.5139888
11125,0.48757553,0.013460857,0.49896362
11126,0.9333259,0.0036113486,0.063062735
11127,0.8497006,0.12520766,0.0250917
11128,0.9100726,0.04331778,0.04660954
11129,0.15057725,0.0067057693,0.842717
11130,0.5262223,0.0055515044,0.46822622
11131,0.9815495,0.0017890437,0.016661456
11132,0.79543334,0.004229356,0.20033729
11133,0.3044995,0.0047004404,0.6908001
11134,0.3073785,0.001354448,0.691267
11135,0.006469971,0.010281615,0.9832484
11136,0.7545491,0.0050368747,0.24041402
11137,0.9695205,0.0016249494,0.028854577
11138,0.00037719833,0.0029669383,0.9966559
11139,0.941241,0.028277632,0.030481365
11140,0.977417,0.004396192,0.018186824
11141,0.96640146,0.00017684247,0.033421747
11142,0.09493189,0.0018115126,0.9032566
11143,0.14877215,0.023803363,0.82742447
11144,0.12607661,0.038602173,0.8353212
11145,0.5235457,0.024459029,0.45199528
11146,0.2058384,0.11975199,0.6744096
11147,0.9630381,0.006067691,0.030894196
11148,0.2857573,0.13690163,0.5773411
11149,0.94443023,0.014913849,0.040655896
11150,0.026099682,0.02424201,0.94965833
11151,0.94501036,0.008794439,0.04619524
11152,0.9384466,0.0022317744,0.05932163
11153,0.08308467,0.07919808,0.83771724
11154,0.229174,0.13886903,0.63195693
11155,0.93960965,0.0073609357,0.05302941
11156,0.9671852,0.009677646,0.0231371
11157,0.93147147,0.009740023,0.05878856
11158,0.0007181259,0.012555718,0.98672616
11159,0.9585452,0.0109482445,0.030506546
11160,0.122462995,0.010867259,0.8666697
11161,0.97999,0.009739131,0.010270922
11162,0.017117623,0.0064416793,0.9764407
11163,0.39607054,0.022983816,0.5809457
11164,0.12976994,0.00059813773,0.86963195
11165,0.95202285,0.0071658343,0.04081132
11166,0.039361723,0.005234084,0.95540416
11167,0.92133665,0.005019799,0.07364352
11168,0.34919873,0.005776028,0.6450253
11169,0.97699773,0.0012539001,0.021748334
11170,0.10369584,0.01524059,0.8810636
11171,0.9358555,0.0068080844,0.05733641
11172,0.021337153,0.019109242,0.95955366
11173,0.05433615,0.007364048,0.93829983
11174,0.0019786614,0.030433588,0.96758777
11175,0.5412346,0.010256777,0.44850868
11176,0.91241807,0.026920319,0.060661636
11177,0.9598655,0.007325942,0.032808557
11178,0.00013389108,0.002712898,0.9971532
11179,0.9159369,0.013905248,0.07015793
11180,0.98293173,0.005157608,0.011910704
11181,0.7227484,0.13484702,0.14240459
11182,0.00018827277,0.0018944673,0.99791723
11183,0.76289034,0.0016531317,0.2354565
11184,0.9433732,0.003374181,0.053252622
11185,0.05526031,0.013740278,0.9309994
11186,0.92602676,0.046352454,0.027620845
11187,0.15010704,0.010669613,0.8392233
11188,0.83039194,0.0044440175,0.16516402
11189,0.97942054,0.00026348693,0.020315971
11190,0.8355632,0.007033544,0.15740328
11191,0.012921066,0.007958177,0.97912073
11192,0.22920698,0.22421499,0.54657805
11193,0.054380313,0.022903286,0.92271644
11194,0.9114099,0.02912736,0.059462715
11195,0.91145474,0.021254402,0.06729086
11196,0.95321256,0.0029065225,0.04388099
11197,0.1406897,0.00038423899,0.85892606
11198,0.9323643,0.04588981,0.021745896
11199,0.0005505195,0.00045133985,0.99899817
11200,0.28558162,0.019775845,0.69464254
11201,0.0028918262,0.0002983193,0.99680984
11202,0.18018687,0.017303564,0.80250955
11203,0.85719234,0.0053226743,0.13748494
11204,0.9831782,0.012275765,0.004545996
11205,0.24314512,0.04162044,0.7152344
11206,0.8378484,0.04736255,0.114789024
11207,0.7825282,0.0017380038,0.2157338
11208,7.583923e-05,0.0004364935,0.99948764
11209,0.9880342,0.0041535413,0.007812219
11210,0.8074126,0.012494126,0.18009324
11211,0.00020198626,0.00020231651,0.9995957
11212,0.0034206633,0.005523193,0.99105614
11213,0.25721848,0.016859874,0.72592163
11214,0.44632676,0.019313984,0.5343593
11215,0.9141714,0.03744383,0.048384797
11216,0.76473707,0.013471591,0.22179136
11217,0.39449945,0.07996375,0.52553684
11218,0.9523356,0.012595082,0.035069317
11219,0.94910765,0.030233422,0.020658916
11220,0.9756404,0.0056680054,0.018691584
11221,0.0045907875,0.057155605,0.9382536
11222,0.92805517,0.0018986721,0.070046216
11223,0.7430687,0.00036348266,0.25656784
11224,0.98401827,0.0033773505,0.012604355
11225,0.14865364,0.040046595,0.8112998
11226,0.8349923,0.012196459,0.15281124
11227,2.9750061e-05,0.003387602,0.9965827
11228,0.98207253,0.0035358975,0.014391565
11229,0.9075043,0.0017440581,0.09075164
11230,0.018264582,0.008298976,0.9734364
11231,0.96482193,0.015839113,0.019338995
11232,0.95948476,0.0069703516,0.033544928
11233,0.7502688,0.0062089525,0.24352224
11234,0.9577868,0.0010986049,0.041114546
11235,0.29253286,0.21551487,0.49195227
11236,0.42756352,0.056754105,0.51568234
11237,0.9598301,0.004419745,0.035750173
11238,0.1348485,0.00048204602,0.86466944
11239,0.95364815,0.015422072,0.030929819
11240,0.8584017,0.049677696,0.0919206
11241,0.30147013,0.11512437,0.5834055
11242,0.924453,0.008765772,0.066781245
11243,0.49479797,0.012347205,0.49285483
11244,0.99687654,0.0020604795,0.0010629729
11245,0.6645687,0.010123224,0.325308
11246,0.7452824,0.0018668753,0.25285068
11247,0.90170807,0.03764505,0.060646888
11248,0.9313027,0.028612612,0.040084675
11249,0.95416945,0.0004651778,0.045365423
11250,0.9513138,0.0021880257,0.046498183
11251,0.082523115,0.0006860888,0.9167908
11252,0.77190626,0.019866236,0.20822753
11253,0.9410026,0.017955508,0.041041944
11254,0.599514,0.004209199,0.3962768
11255,0.33914867,0.022899507,0.63795185
11256,0.9838512,0.00074610877,0.01540267
11257,0.8911825,0.010244249,0.09857325
11258,0.3023727,0.005962773,0.6916645
11259,0.11733853,0.018857587,0.8638039
11260,0.9566233,0.00029829246,0.043078367
11261,0.27952942,0.0047086906,0.7157619
11262,0.061309304,0.0014660973,0.9372246
11263,0.9833819,0.005359148,0.011258853
11264,0.9670525,0.0018892896,0.031058183
11265,0.42623985,0.15556361,0.41819653
11266,0.95238477,0.013845762,0.03376949
11267,0.31478453,0.52008855,0.16512695
11268,0.7289385,0.002367098,0.26869443
11269,0.9630914,0.01252554,0.024383076
11270,0.17569722,0.04985122,0.77445155
11271,0.39563248,0.23643258,0.3679349
11272,0.94496197,0.025895568,0.029142456
11273,0.90464514,0.02453464,0.07082018
11274,0.9494757,0.0016877949,0.04883652
11275,0.036113355,0.08690456,0.8769821
11276,0.94323605,0.03278609,0.023977902
11277,0.116108395,0.031203188,0.85268843
11278,0.9731763,0.0035418563,0.023281876
11279,0.086803004,0.008344703,0.90485233
11280,0.0018500055,0.0013119967,0.996838
11281,0.0011135499,0.0012439452,0.9976425
11282,0.9014998,0.043437086,0.055063117
11283,0.80812037,0.12526958,0.06661007
11284,0.5230231,0.24363802,0.23333889
11285,0.3367014,0.011608131,0.6516905
11286,0.9633066,0.016253922,0.020439424
11287,0.8481276,0.00388892,0.14798348
11288,0.41489905,0.00780444,0.5772965
11289,0.8040749,0.04212199,0.1538031
11290,0.44304478,0.294453,0.26250222
11291,0.5080886,0.004383012,0.48752835
11292,0.9333128,0.006226465,0.06046079
11293,0.53728676,0.02498457,0.43772864
11294,0.0003954509,0.004856833,0.9947477
11295,0.96819645,0.00036229074,0.03144127
11296,0.0016905183,0.040064942,0.95824456
11297,0.9366576,0.03379022,0.029552173
11298,0.41687572,0.086480945,0.4966434
11299,0.0057625812,0.0023961233,0.9918413
11300,0.8110254,0.008804293,0.18017028
11301,0.05703805,0.0036413185,0.9393207
11302,0.36647716,0.0021870085,0.6313358
11303,0.88944083,0.027231881,0.08332731
11304,0.88648003,0.003919716,0.10960024
11305,0.004588115,0.0012609089,0.994151
11306,0.037440043,0.08310351,0.87945646
11307,0.8864674,0.0021048158,0.1114278
11308,0.9661279,0.01133237,0.022539748
11309,0.067573436,0.023623738,0.9088028
11310,0.9743095,0.013991667,0.011698863
11311,0.8970362,0.0001744027,0.102789424
11312,0.86020505,0.018469606,0.121325344
11313,7.6249285e-05,0.00039097105,0.9995328
11314,0.9364336,0.0017344281,0.061831973
11315,0.6021035,0.012398661,0.38549784
11316,0.95706767,0.0012036099,0.04172875
11317,0.7051417,0.015452814,0.2794055
11318,0.011503998,0.044557225,0.9439388
11319,0.98223823,0.0032031615,0.014558644
11320,0.94212604,0.005281016,0.052592967
11321,0.838454,0.008754134,0.15279187
11322,0.387403,0.013814285,0.5987827
11323,0.001032823,0.0008497763,0.99811745
11324,0.031724438,0.07577454,0.892501
11325,0.054841235,0.17733386,0.7678249
11326,0.9587282,0.02401453,0.017257264
11327,0.9838163,0.009830355,0.006353328
11328,0.7617589,0.0033907325,0.23485036
11329,0.69492483,0.019136233,0.28593895
11330,0.9704,0.0060375244,0.023562534
11331,0.3495434,0.06806338,0.5823932
11332,0.045166332,0.014940126,0.93989354
11333,0.035037793,0.020374272,0.94458795
11334,0.11307922,0.07200368,0.8149171
11335,0.6040506,0.0053000967,0.39064932
11336,0.44173017,0.031628877,0.52664095
11337,0.8354597,0.050411098,0.11412912
11338,0.34184656,0.01430727,0.6438462
11339,0.12680048,0.019246694,0.8539529
11340,0.012059066,0.00040709032,0.98753387
